epoch,run,model,feature_family,apbs_variant,checkpoint,postprocess_mode,threshold,top_k_label,top_k,pocket_f1,pocket_precision,pocket_recall,paper_tp,paper_fp,paper_fn,dcc_success_rate_4a,dca_success_rate_4a,mean_best_dcc_angstrom,mean_best_dca_angstrom,mean_best_dvo_all,mean_dvo_of_best_dcc_all,mean_dvo_of_best_dcc_success,mean_predicted_positive_voxels,mean_candidate_count,no_prediction_count,sample_count
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.2,top3,3,0.6987951807228916,0.5576923076923077,0.9354838709677419,58,46,4,0.5370370370370371,0.7685185185185185,9.296878557810087,7.062210460305353,0.3878709602695216,0.3878709602695216,0.4712753224696358,136.2037037037037,1.287037037037037,4,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.2,top_n_plus_2,3,0.6987951807228916,0.5576923076923077,0.9354838709677419,58,46,4,0.5370370370370371,0.7685185185185185,9.296878557810087,7.062210460305353,0.3878709602695216,0.3878709602695216,0.4712753224696358,136.2037037037037,1.287037037037037,4,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.3,top1,1,0.65,0.5098039215686274,0.896551724137931,52,50,6,0.48148148148148145,0.6759259259259259,14.648561425536856,12.336864426698796,0.35714362308760805,0.35714362308760805,0.4961124956262982,127.70370370370371,0.9444444444444444,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.3,top2,2,0.6829268292682927,0.5490196078431373,0.9032258064516129,56,46,6,0.5185185185185185,0.7592592592592593,11.624515227018215,9.444407690522771,0.3870613283953335,0.3870613283953335,0.4866272305279025,127.70370370370371,1.2222222222222223,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.3,top3,3,0.6829268292682927,0.5490196078431373,0.9032258064516129,56,46,6,0.5185185185185185,0.7592592592592593,11.624515227018215,9.444407690522771,0.3870613283953335,0.3870613283953335,0.4866272305279025,127.70370370370371,1.25,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.3,top_n_plus_2,3,0.6829268292682927,0.5490196078431373,0.9032258064516129,56,46,6,0.5185185185185185,0.7592592592592593,11.624515227018215,9.444407690522771,0.3870613283953335,0.3870613283953335,0.4866272305279025,127.70370370370371,1.25,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.35,top1,1,0.6415094339622641,0.5,0.8947368421052632,51,51,6,0.4722222222222222,0.6759259259259259,14.643712570907686,12.326152578621029,0.35702589532392337,0.35702589532392337,0.49714532653324284,124.23148148148148,0.9444444444444444,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.35,top2,2,0.6748466257668712,0.5392156862745098,0.9016393442622951,55,47,6,0.5092592592592593,0.7592592592592593,11.618531632707235,9.434315202817396,0.38638251139173435,0.38638251139173435,0.48700421777862984,124.23148148148148,1.2222222222222223,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.35,top3,3,0.6748466257668712,0.5392156862745098,0.9016393442622951,55,47,6,0.5092592592592593,0.7592592592592593,11.618531632707235,9.434315202817396,0.38638251139173435,0.38638251139173435,0.48700421777862984,124.23148148148148,1.25,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.35,top_n_plus_2,3,0.6748466257668712,0.5392156862745098,0.9016393442622951,55,47,6,0.5092592592592593,0.7592592592592593,11.618531632707235,9.434315202817396,0.38638251139173435,0.38638251139173435,0.48700421777862984,124.23148148148148,1.25,6,108
